;fecham;periodo;cod_01;cod_02;valor
2761;2020-08-01 00:00:00;202008;10;19;0
2762;2020-08-01 00:00:00;202008;13;19;0
2763;2020-08-01 00:00:00;202008;3;19;110871257648
2764;2020-08-01 00:00:00;202008;21;5;1589667200
2765;2020-08-01 00:00:00;202008;13;8;35841823232
2766;2020-08-01 00:00:00;202008;11;24;0
2767;2020-08-01 00:00:00;202008;19;25;0
2768;2020-08-01 00:00:00;202008;18;13;0
2769;2020-08-01 00:00:00;202008;19;3;0
2770;2020-08-01 00:00:00;202008;6;13;0
2771;2020-08-01 00:00:00;202008;18;8;3815636192
2772;2020-08-01 00:00:00;202008;10;24;0
2773;2020-08-01 00:00:00;202008;23;19;0
2774;2020-08-01 00:00:00;202008;13;10;0
2775;2020-08-01 00:00:00;202008;3;15;12930612192
2776;2020-08-01 00:00:00;202008;8;3;1424646700
2777;2020-08-01 00:00:00;202008;17;18;0
2778;2020-08-01 00:00:00;202008;18;24;0
2779;2020-08-01 00:00:00;202008;6;20;0
2780;2020-08-01 00:00:00;202008;24;1;0
2781;2020-08-01 00:00:00;202008;8;24;68600146
2782;2020-08-01 00:00:00;202008;11;3;0
2783;2020-08-01 00:00:00;202008;10;25;0
2784;2020-08-01 00:00:00;202008;6;3;0
2785;2020-08-01 00:00:00;202008;5;6;0
2786;2020-08-01 00:00:00;202008;17;6;0
2787;2020-08-01 00:00:00;202008;8;18;18895810496
2788;2020-08-01 00:00:00;202008;20;6;42104495462
2789;2020-08-01 00:00:00;202008;10;17;0
2790;2020-08-01 00:00:00;202008;18;15;0
2791;2020-08-01 00:00:00;202008;21;13;2499366912
2792;2020-08-01 00:00:00;202008;24;21;0
2793;2020-08-01 00:00:00;202008;3;21;0
2794;2020-08-01 00:00:00;202008;15;6;4362376704
2795;2020-08-01 00:00:00;202008;18;10;11456248832
2796;2020-08-01 00:00:00;202008;17;19;0
2797;2020-08-01 00:00:00;202008;21;18;589964608
2798;2020-09-01 00:00:00;202009;13;18;130866720
2799;2020-09-01 00:00:00;202009;24;3;4210037504
2800;2020-09-01 00:00:00;202009;11;18;0
2801;2020-09-01 00:00:00;202009;24;17;0
2802;2020-09-01 00:00:00;202009;10;1;0
2803;2020-09-01 00:00:00;202009;15;18;0
2804;2020-09-01 00:00:00;202009;6;15;0
2805;2020-09-01 00:00:00;202009;23;13;0
2806;2020-09-01 00:00:00;202009;10;5;0
2807;2020-09-01 00:00:00;202009;19;25;0
2808;2020-09-01 00:00:00;202009;10;17;0
2809;2020-09-01 00:00:00;202009;3;25;2467922304
2810;2020-09-01 00:00:00;202009;18;21;0
2811;2020-09-01 00:00:00;202009;3;21;0
2812;2020-09-01 00:00:00;202009;15;25;3584230400
2813;2020-09-01 00:00:00;202009;13;24;2350696704
2814;2020-09-01 00:00:00;202009;19;18;0
2815;2020-09-01 00:00:00;202009;15;8;21723054380
2816;2020-09-01 00:00:00;202009;15;19;10132275200
2817;2020-09-01 00:00:00;202009;18;15;0
2818;2020-09-01 00:00:00;202009;10;6;0
2819;2020-09-01 00:00:00;202009;10;15;0
2820;2020-09-01 00:00:00;202009;19;3;0
2821;2020-09-01 00:00:00;202009;10;8;0
2822;2020-09-01 00:00:00;202009;10;21;0
2823;2020-09-01 00:00:00;202009;17;15;0
2824;2020-09-01 00:00:00;202009;8;3;1426331340
2825;2020-09-01 00:00:00;202009;11;3;0
2826;2020-09-01 00:00:00;202009;6;19;0
2827;2020-09-01 00:00:00;202009;21;23;999980032
2828;2020-09-01 00:00:00;202009;17;8;0
2829;2020-09-01 00:00:00;202009;24;18;0
2830;2020-09-01 00:00:00;202009;8;15;82006528
2831;2020-09-01 00:00:00;202009;11;15;0
2832;2020-09-01 00:00:00;202009;18;10;11151115776
2833;2020-09-01 00:00:00;202009;18;13;0
2834;2020-09-01 00:00:00;202009;10;3;0
2835;2020-09-01 00:00:00;202009;21;13;2499866624
2836;2020-09-01 00:00:00;202009;15;5;302280544
2837;2020-09-01 00:00:00;202009;21;19;2697572224
2838;2020-09-01 00:00:00;202009;3;8;0
2839;2020-09-01 00:00:00;202009;6;3;0
2840;2020-09-01 00:00:00;202009;17;13;0
2841;2020-09-01 00:00:00;202009;10;19;0
2842;2020-09-01 00:00:00;202009;23;8;0
2843;2020-09-01 00:00:00;202009;17;6;0
2844;2020-09-01 00:00:00;202009;3;10;4993235456
2845;2020-09-01 00:00:00;202009;17;21;0
2846;2020-09-01 00:00:00;202009;15;17;0
2847;2020-09-01 00:00:00;202009;3;18;0
2848;2020-09-01 00:00:00;202009;6;20;0
2849;2020-09-01 00:00:00;202009;24;19;0
2850;2020-09-01 00:00:00;202009;15;24;0
2851;2020-09-01 00:00:00;202009;19;24;0
2852;2020-09-01 00:00:00;202009;8;6;16126610432
2853;2020-09-01 00:00:00;202009;17;19;0
2854;2020-09-01 00:00:00;202009;3;24;0
2855;2020-09-01 00:00:00;202009;18;3;655749888
2856;2020-09-01 00:00:00;202009;13;15;4499219968
2857;2020-09-01 00:00:00;202009;17;18;0
2858;2020-09-01 00:00:00;202009;3;19;52068328112
2859;2020-09-01 00:00:00;202009;3;6;46195264544
2860;2020-09-01 00:00:00;202009;24;10;0
2861;2020-09-01 00:00:00;202009;3;5;3323104768
2862;2020-09-01 00:00:00;202009;20;21;7437177552
2863;2020-09-01 00:00:00;202009;21;8;399997344
2864;2020-09-01 00:00:00;202009;3;13;7903309568
2865;2020-09-01 00:00:00;202009;8;24;67375077
2866;2020-09-01 00:00:00;202009;10;20;0
2867;2020-09-01 00:00:00;202009;15;10;994336000
2868;2020-09-01 00:00:00;202009;13;3;1343951872
2869;2020-09-01 00:00:00;202009;21;5;1592171776
2870;2020-09-01 00:00:00;202009;18;19;32909880
2871;2020-09-01 00:00:00;202009;10;24;0
2872;2020-09-01 00:00:00;202009;18;24;0
2873;2020-09-01 00:00:00;202009;19;15;0
2874;2020-09-01 00:00:00;202009;13;10;0
2875;2020-09-01 00:00:00;202009;21;3;649995648
2876;2020-09-01 00:00:00;202009;6;5;0
2877;2020-09-01 00:00:00;202009;10;13;0
2878;2020-09-01 00:00:00;202009;17;10;0
2879;2020-09-01 00:00:00;202009;8;10;0
2880;2020-09-01 00:00:00;202009;5;13;0
2881;2020-09-01 00:00:00;202009;24;8;0
2882;2020-09-01 00:00:00;202009;11;24;0
2883;2020-09-01 00:00:00;202009;6;24;0
2884;2020-09-01 00:00:00;202009;18;17;0
2885;2020-09-01 00:00:00;202009;24;1;0
2886;2020-09-01 00:00:00;202009;21;20;1599275008
2887;2020-09-01 00:00:00;202009;24;21;0
2888;2020-09-01 00:00:00;202009;15;13;6281223504
2889;2020-09-01 00:00:00;202009;23;15;0
2890;2020-09-01 00:00:00;202009;5;6;0
2891;2020-09-01 00:00:00;202009;24;15;0
2892;2020-09-01 00:00:00;202009;6;8;0
2893;2020-09-01 00:00:00;202009;19;8;0
2894;2020-09-01 00:00:00;202009;13;8;21992789504
2895;2020-09-01 00:00:00;202009;6;13;0
2896;2020-09-01 00:00:00;202009;17;3;0
2897;2020-09-01 00:00:00;202009;21;24;1499800000
2898;2020-09-01 00:00:00;202009;6;21;0
2899;2020-09-01 00:00:00;202009;21;15;2699960064
2900;2020-09-01 00:00:00;202009;21;6;1996924672
2901;2020-09-01 00:00:00;202009;10;18;28725204
2902;2020-09-01 00:00:00;202009;15;21;149865120
2903;2020-09-01 00:00:00;202009;15;3;8983083772
2904;2020-09-01 00:00:00;202009;23;19;0
2905;2020-09-01 00:00:00;202009;15;6;4323126848
2906;2020-09-01 00:00:00;202009;3;17;17399433472
2907;2020-09-01 00:00:00;202009;8;19;0
2908;2020-09-01 00:00:00;202009;8;13;1435672448
2909;2020-09-01 00:00:00;202009;15;1;0
2910;2020-09-01 00:00:00;202009;18;8;855167008
2911;2020-09-01 00:00:00;202009;8;18;120880308
2912;2020-09-01 00:00:00;202009;10;25;0
2913;2020-09-01 00:00:00;202009;6;18;829757554
2914;2020-09-01 00:00:00;202009;3;15;151300864
2915;2020-09-01 00:00:00;202009;24;13;0
2916;2020-10-01 00:00:00;202010;6;8;0
2917;2020-10-01 00:00:00;202010;18;17;0
2918;2020-10-01 00:00:00;202010;20;21;7597261800
2919;2020-10-01 00:00:00;202010;6;19;0
2920;2020-10-01 00:00:00;202010;17;8;0
2921;2020-10-01 00:00:00;202010;3;10;16344013056
2922;2020-10-01 00:00:00;202010;15;3;149783632
2923;2020-10-01 00:00:00;202010;6;10;11201695040
2924;2020-10-01 00:00:00;202010;11;18;0
2925;2020-10-01 00:00:00;202010;10;3;0
2926;2020-10-01 00:00:00;202010;8;10;0
2927;2020-10-01 00:00:00;202010;17;19;0
2928;2020-10-01 00:00:00;202010;15;17;0
2929;2020-10-01 00:00:00;202010;18;21;0
2930;2020-10-01 00:00:00;202010;18;19;33041504
2931;2020-10-01 00:00:00;202010;13;18;132708880
2932;2020-10-01 00:00:00;202010;17;13;0
2933;2020-10-01 00:00:00;202010;23;8;0
2934;2020-10-01 00:00:00;202010;8;19;0
2935;2020-10-01 00:00:00;202010;3;5;3329108224
2936;2020-10-01 00:00:00;202010;10;20;0
2937;2020-10-01 00:00:00;202010;6;15;0
2938;2020-10-01 00:00:00;202010;17;6;0
2939;2020-10-01 00:00:00;202010;24;10;0
2940;2020-10-01 00:00:00;202010;17;18;0
2941;2020-10-01 00:00:00;202010;24;8;0
2942;2020-10-01 00:00:00;202010;17;15;0
2943;2020-10-01 00:00:00;202010;3;6;98241810944
2944;2020-10-01 00:00:00;202010;18;24;0
2945;2020-10-01 00:00:00;202010;18;15;0
2946;2020-10-01 00:00:00;202010;13;8;21997334272
2947;2020-10-01 00:00:00;202010;15;6;4361317888
2948;2020-10-01 00:00:00;202010;10;8;0
2949;2020-10-01 00:00:00;202010;6;21;3020769792
2950;2020-10-01 00:00:00;202010;15;19;10223992832
2951;2020-10-01 00:00:00;202010;15;25;3609601280
2952;2020-10-01 00:00:00;202010;10;19;0
2953;2020-10-01 00:00:00;202010;13;24;0
2954;2020-10-01 00:00:00;202010;3;18;0
2955;2020-10-01 00:00:00;202010;13;3;0
2956;2020-10-01 00:00:00;202010;18;3;657916224
2957;2020-10-01 00:00:00;202010;24;21;0
2958;2020-10-01 00:00:00;202010;8;6;16157762048
2959;2020-10-01 00:00:00;202010;10;21;0
2960;2020-10-01 00:00:00;202010;10;15;0
2961;2020-10-01 00:00:00;202010;15;21;149965504
2962;2020-10-01 00:00:00;202010;10;5;0
2963;2020-10-01 00:00:00;202010;8;3;1426958694
2964;2020-10-01 00:00:00;202010;3;19;48312612104
2965;2020-10-01 00:00:00;202010;13;10;0
2966;2020-10-01 00:00:00;202010;11;3;0
2967;2020-10-01 00:00:00;202010;24;19;0
2968;2020-10-01 00:00:00;202010;19;8;0
2969;2020-10-01 00:00:00;202010;6;20;14981337088
2970;2020-10-01 00:00:00;202010;24;1;0
2971;2020-10-01 00:00:00;202010;15;8;21789380868
2972;2020-10-01 00:00:00;202010;10;13;0
2973;2020-10-01 00:00:00;202010;6;5;0
2974;2020-10-01 00:00:00;202010;3;13;29489498624
2975;2020-10-01 00:00:00;202010;5;13;0
2976;2020-10-01 00:00:00;202010;3;8;18413114368
2977;2020-10-01 00:00:00;202010;24;15;0
2978;2020-10-01 00:00:00;202010;3;25;1014039936
2979;2020-10-01 00:00:00;202010;3;15;8058399136
2980;2020-10-01 00:00:00;202010;24;17;0
2981;2020-10-01 00:00:00;202010;23;19;0
2982;2020-10-01 00:00:00;202010;18;13;0
2983;2020-10-01 00:00:00;202010;17;3;0
2984;2020-10-01 00:00:00;202010;19;18;0
2985;2020-10-01 00:00:00;202010;8;15;82022920
2986;2020-10-01 00:00:00;202010;10;24;0
2987;2020-10-01 00:00:00;202010;10;18;0
2988;2020-10-01 00:00:00;202010;24;18;0
2989;2020-10-01 00:00:00;202010;19;25;0
2990;2020-10-01 00:00:00;202010;24;3;0
2991;2020-10-01 00:00:00;202010;6;18;29298
2992;2020-10-01 00:00:00;202010;15;18;0
2993;2020-10-01 00:00:00;202010;11;15;0
2994;2020-10-01 00:00:00;202010;8;24;53489972
2995;2020-10-01 00:00:00;202010;18;10;3910629184
2996;2020-10-01 00:00:00;202010;19;24;0
2997;2020-10-01 00:00:00;202010;19;3;0
2998;2020-10-01 00:00:00;202010;8;18;23979856
2999;2020-10-01 00:00:00;202010;10;17;0
3000;2020-10-01 00:00:00;202010;3;17;15233210368
3001;2020-10-01 00:00:00;202010;24;13;0
3002;2020-10-01 00:00:00;202010;6;3;0
3003;2020-10-01 00:00:00;202010;15;13;6320182400
3004;2020-10-01 00:00:00;202010;15;5;306280480
3005;2020-10-01 00:00:00;202010;17;21;0
3006;2020-10-01 00:00:00;202010;11;24;0
3007;2020-10-01 00:00:00;202010;15;1;0
3008;2020-10-01 00:00:00;202010;15;24;0
3009;2020-10-01 00:00:00;202010;10;1;0
3010;2020-10-01 00:00:00;202010;18;8;858457792
3011;2020-10-01 00:00:00;202010;17;10;0
3012;2020-10-01 00:00:00;202010;10;6;0
3013;2020-10-01 00:00:00;202010;3;24;0
3014;2020-10-01 00:00:00;202010;15;10;1008889472
3015;2020-10-01 00:00:00;202010;19;15;0
3016;2020-10-01 00:00:00;202010;6;13;0
3017;2020-11-01 00:00:00;202011;15;18;0
3018;2020-11-01 00:00:00;202011;17;21;0
3019;2020-11-01 00:00:00;202011;24;1;0
3020;2020-11-01 00:00:00;202011;18;21;0
3021;2020-11-01 00:00:00;202011;18;17;0
3022;2020-11-01 00:00:00;202011;15;3;151003160
3023;2020-11-01 00:00:00;202011;17;15;0
3024;2020-11-01 00:00:00;202011;18;8;863616000
3025;2020-11-01 00:00:00;202011;20;18;10424846336
3026;2020-11-01 00:00:00;202011;3;24;0
3027;2020-11-01 00:00:00;202011;19;24;0
3028;2020-11-01 00:00:00;202011;10;15;0
3029;2020-11-01 00:00:00;202011;10;8;0
3030;2020-11-01 00:00:00;202011;11;15;0
3031;2020-11-01 00:00:00;202011;10;1;0
3032;2020-11-01 00:00:00;202011;23;8;0
3033;2020-11-01 00:00:00;202011;19;18;0
3034;2020-11-01 00:00:00;202011;18;3;661527616
3035;2020-11-01 00:00:00;202011;3;17;0
3036;2020-11-01 00:00:00;202011;8;10;0
3037;2020-11-01 00:00:00;202011;24;19;0
3038;2020-11-01 00:00:00;202011;13;24;0
3039;2020-11-01 00:00:00;202011;15;13;6358198256
3040;2020-11-01 00:00:00;202011;17;13;0
3041;2020-11-01 00:00:00;202011;10;5;0
3042;2020-11-01 00:00:00;202011;18;19;33242464
3043;2020-11-01 00:00:00;202011;19;8;0
3044;2020-11-01 00:00:00;202011;13;8;3999893248
3045;2020-11-01 00:00:00;202011;10;21;4935163392
3046;2020-11-01 00:00:00;202011;17;10;0
3047;2020-11-01 00:00:00;202011;18;24;0
3048;2020-11-01 00:00:00;202011;3;25;6162397248
3049;2020-11-01 00:00:00;202011;3;5;3464972192
3050;2020-11-01 00:00:00;202011;8;15;82039864
3051;2020-11-01 00:00:00;202011;3;15;12805595040
3052;2020-11-01 00:00:00;202011;10;17;0
3053;2020-11-01 00:00:00;202011;10;24;0
3054;2020-11-01 00:00:00;202011;11;18;0
3055;2020-11-01 00:00:00;202011;24;8;0
3056;2020-11-01 00:00:00;202011;8;19;0
3057;2020-11-01 00:00:00;202011;15;19;10299109376
3058;2020-11-01 00:00:00;202011;15;1;0
3059;2020-11-01 00:00:00;202011;17;18;0
3060;2020-11-01 00:00:00;202011;15;10;1025746752
3061;2020-11-01 00:00:00;202011;24;3;0
3062;2020-11-01 00:00:00;202011;8;3;1427692856
3063;2020-11-01 00:00:00;202011;10;23;0
3064;2020-11-01 00:00:00;202011;6;21;3079823616
3065;2020-11-01 00:00:00;202011;6;19;797439616
3066;2020-11-01 00:00:00;202011;13;10;0
3067;2020-11-01 00:00:00;202011;8;6;17446628352
3068;2020-11-01 00:00:00;202011;10;6;0
3069;2020-11-01 00:00:00;202011;19;25;0
3070;2020-11-01 00:00:00;202011;15;24;0
3071;2020-11-01 00:00:00;202011;15;8;21646609800
3072;2020-11-01 00:00:00;202011;15;6;4399599552
3073;2020-11-01 00:00:00;202011;10;20;0
3074;2020-11-01 00:00:00;202011;3;8;23537361920
3075;2020-11-01 00:00:00;202011;10;19;0
3076;2020-11-01 00:00:00;202011;6;18;29609
3077;2020-11-01 00:00:00;202011;10;3;0
3078;2020-11-01 00:00:00;202011;20;21;8456789696
3079;2020-11-01 00:00:00;202011;15;17;0
3080;2020-11-01 00:00:00;202011;17;8;0
3081;2020-11-01 00:00:00;202011;10;13;0
3082;2020-11-01 00:00:00;202011;6;15;0
3083;2020-11-01 00:00:00;202011;3;18;9982121984
3084;2020-11-01 00:00:00;202011;13;18;134885248
3085;2020-11-01 00:00:00;202011;8;18;23982912
3086;2020-11-01 00:00:00;202011;6;10;11366440640
3087;2020-11-01 00:00:00;202011;8;24;53494944
3088;2020-11-01 00:00:00;202011;11;3;0
3089;2020-11-01 00:00:00;202011;3;19;114428182656
3090;2020-11-01 00:00:00;202011;23;19;0
3091;2020-11-01 00:00:00;202011;24;18;0
3092;2020-11-01 00:00:00;202011;24;10;0
3093;2020-11-01 00:00:00;202011;24;15;0
3094;2020-11-01 00:00:00;202011;19;3;0
3095;2020-11-01 00:00:00;202011;24;13;0
3096;2020-11-01 00:00:00;202011;17;19;0
3097;2020-11-01 00:00:00;202011;6;3;0
3098;2020-11-01 00:00:00;202011;18;13;0
3099;2020-11-01 00:00:00;202011;15;21;0
3100;2020-11-01 00:00:00;202011;20;6;156297104
3101;2020-11-01 00:00:00;202011;24;17;0
3102;2020-11-01 00:00:00;202011;6;13;0
3103;2020-11-01 00:00:00;202011;3;13;6413421184
3104;2020-11-01 00:00:00;202011;24;21;0
3105;2020-11-01 00:00:00;202011;13;3;0
3106;2020-11-01 00:00:00;202011;3;10;57405192704
3107;2020-11-01 00:00:00;202011;15;5;310333600
3108;2020-11-01 00:00:00;202011;18;15;0
3109;2020-11-01 00:00:00;202011;6;8;0
3110;2020-11-01 00:00:00;202011;15;25;3638879744
3111;2020-11-01 00:00:00;202011;3;6;107431268224
3112;2020-11-01 00:00:00;202011;10;18;0
3113;2020-11-01 00:00:00;202011;19;15;0
3114;2020-11-01 00:00:00;202011;17;6;0
3115;2020-11-01 00:00:00;202011;6;20;15194802176
3116;2020-11-01 00:00:00;202011;18;10;3933335488
3117;2020-11-01 00:00:00;202011;17;3;0
3118;2020-11-01 00:00:00;202011;5;13;0
3119;2020-11-01 00:00:00;202011;6;5;0
3120;2020-12-01 00:00:00;202012;8;6;17453628992
3121;2020-12-01 00:00:00;202012;19;18;0
3122;2020-12-01 00:00:00;202012;23;8;0
3123;2020-12-01 00:00:00;202012;13;24;0
3124;2020-12-01 00:00:00;202012;13;18;134807184
3125;2020-12-01 00:00:00;202012;6;21;3057398784
3126;2020-12-01 00:00:00;202012;24;21;0
3127;2020-12-01 00:00:00;202012;10;6;0
3128;2020-12-01 00:00:00;202012;3;17;0
3129;2020-12-01 00:00:00;202012;17;6;0
3130;2020-12-01 00:00:00;202012;24;8;0
3131;2020-12-01 00:00:00;202012;6;19;782163776
3132;2020-12-01 00:00:00;202012;11;3;0
3133;2020-12-01 00:00:00;202012;19;3;0
3134;2020-12-01 00:00:00;202012;8;15;82054544
3135;2020-12-01 00:00:00;202012;15;5;310729696
3136;2020-12-01 00:00:00;202012;15;8;21606070784
3137;2020-12-01 00:00:00;202012;18;21;0
3138;2020-12-01 00:00:00;202012;17;10;0
3139;2020-12-01 00:00:00;202012;10;1;0
3140;2020-12-01 00:00:00;202012;20;21;8091892384
3141;2020-12-01 00:00:00;202012;3;18;25737373568
3142;2020-12-01 00:00:00;202012;24;10;0
3143;2020-12-01 00:00:00;202012;15;17;0
3144;2020-12-01 00:00:00;202012;15;6;4387404224
3145;2020-12-01 00:00:00;202012;6;8;0
3146;2020-12-01 00:00:00;202012;17;21;0
3147;2020-12-01 00:00:00;202012;6;10;11408307968
3148;2020-12-01 00:00:00;202012;18;17;0
3149;2020-12-01 00:00:00;202012;6;5;0
3150;2020-12-01 00:00:00;202012;10;5;0
3151;2020-12-01 00:00:00;202012;3;19;123167431168
3152;2020-12-01 00:00:00;202012;10;24;0
3153;2020-12-01 00:00:00;202012;5;13;0
3154;2020-12-01 00:00:00;202012;18;24;0
3155;2020-12-01 00:00:00;202012;3;13;19228661120
3156;2020-12-01 00:00:00;202012;8;18;2704558436
3157;2020-12-01 00:00:00;202012;8;24;2551561304
3158;2020-12-01 00:00:00;202012;10;19;0
3159;2020-12-01 00:00:00;202012;8;19;9939556480
3160;2020-12-01 00:00:00;202012;23;19;0
3161;2020-12-01 00:00:00;202012;24;13;0
3162;2020-12-01 00:00:00;202012;15;13;6345137008
3163;2020-12-01 00:00:00;202012;8;13;4465153024
3164;2020-12-01 00:00:00;202012;19;15;0
3165;2020-12-01 00:00:00;202012;15;21;0
3166;2020-12-01 00:00:00;202012;17;19;0
3167;2020-12-01 00:00:00;202012;18;3;661663488
3168;2020-12-01 00:00:00;202012;24;19;0
3169;2020-12-01 00:00:00;202012;20;6;156345488
3170;2020-12-01 00:00:00;202012;3;24;9990209536
3171;2020-12-01 00:00:00;202012;17;18;0
3172;2020-12-01 00:00:00;202012;18;10;3935316928
3173;2020-12-01 00:00:00;202012;18;19;33269400
3174;2020-12-01 00:00:00;202012;19;25;0
3175;2020-12-01 00:00:00;202012;6;13;0
3176;2020-12-01 00:00:00;202012;11;18;0
3177;2020-12-01 00:00:00;202012;3;15;20582455232
3178;2020-12-01 00:00:00;202012;15;19;10302330880
3179;2020-12-01 00:00:00;202012;24;18;0
3180;2020-12-01 00:00:00;202012;10;3;0
3181;2020-12-01 00:00:00;202012;3;5;3446573376
3182;2020-12-01 00:00:00;202012;3;25;6168034560
3183;2020-12-01 00:00:00;202012;17;24;0
3184;2020-12-01 00:00:00;202012;19;24;0
3185;2020-12-01 00:00:00;202012;15;24;0
3186;2020-12-01 00:00:00;202012;15;1;0
3187;2020-12-01 00:00:00;202012;15;18;0
3188;2020-12-01 00:00:00;202012;11;15;0
3189;2020-12-01 00:00:00;202012;20;18;10423684096
3190;2020-12-01 00:00:00;202012;10;21;4956737664
3191;2020-12-01 00:00:00;202012;17;15;0
3192;2020-12-01 00:00:00;202012;24;15;0
3193;2020-12-01 00:00:00;202012;3;8;30932682752
3194;2020-12-01 00:00:00;202012;13;10;0
3195;2020-12-01 00:00:00;202012;3;10;53792785472
3196;2020-12-01 00:00:00;202012;17;13;0
3197;2020-12-01 00:00:00;202012;24;3;0
3198;2020-12-01 00:00:00;202012;18;13;0
3199;2020-12-01 00:00:00;202012;24;1;0
3200;2020-12-01 00:00:00;202012;18;15;0
3201;2020-12-01 00:00:00;202012;10;13;0
3202;2020-12-01 00:00:00;202012;6;18;29529
3203;2020-12-01 00:00:00;202012;10;17;0
3204;2020-12-01 00:00:00;202012;6;15;0
3205;2020-12-01 00:00:00;202012;6;20;15161732096
3206;2020-12-01 00:00:00;202012;10;15;0
3207;2020-12-01 00:00:00;202012;10;20;0
3208;2020-12-01 00:00:00;202012;10;18;0
3209;2020-12-01 00:00:00;202012;18;8;864188768
3210;2020-12-01 00:00:00;202012;6;3;0
3211;2020-12-01 00:00:00;202012;24;17;0
3212;2020-12-01 00:00:00;202012;15;3;148813908
3213;2020-12-01 00:00:00;202012;17;8;0
3214;2020-12-01 00:00:00;202012;15;10;1023162496
3215;2020-12-01 00:00:00;202012;3;6;98428439456
3216;2020-12-01 00:00:00;202012;8;10;0
3217;2020-12-01 00:00:00;202012;8;3;1428271732
3218;2020-12-01 00:00:00;202012;15;25;3633592576
3219;2020-12-01 00:00:00;202012;19;8;0
3220;2020-12-01 00:00:00;202012;10;8;0
3221;2020-12-01 00:00:00;202012;17;3;0
3222;2021-01-01 00:00:00;202101;10;17;0
3223;2021-01-01 00:00:00;202101;6;20;15514846208
3224;2021-01-01 00:00:00;202101;18;8;871167904
3225;2021-01-01 00:00:00;202101;24;17;0
3226;2021-01-01 00:00:00;202101;10;13;0
3227;2021-01-01 00:00:00;202101;17;13;0
3228;2021-01-01 00:00:00;202101;18;21;0
3229;2021-01-01 00:00:00;202101;15;5;314496448
3230;2021-01-01 00:00:00;202101;19;24;0
3231;2021-01-01 00:00:00;202101;13;10;0
3232;2021-01-01 00:00:00;202101;24;1;0
3233;2021-01-01 00:00:00;202101;10;3;0
3234;2021-01-01 00:00:00;202101;13;18;137073456
3235;2021-01-01 00:00:00;202101;3;13;13993530368
3236;2021-01-01 00:00:00;202101;24;21;0
3237;2021-01-01 00:00:00;202101;21;19;4399594080
3238;2021-01-01 00:00:00;202101;15;18;0
3239;2021-01-01 00:00:00;202101;3;8;15861991040
3240;2021-01-01 00:00:00;202101;21;13;2998760448
3241;2021-01-01 00:00:00;202101;23;19;0
3242;2021-01-01 00:00:00;202101;24;15;0
3243;2021-01-01 00:00:00;202101;17;15;0
3244;2021-01-01 00:00:00;202101;6;21;3119624960
3245;2021-01-01 00:00:00;202101;18;15;0
3246;2021-01-01 00:00:00;202101;17;18;0
3247;2021-01-01 00:00:00;202101;3;19;71869506048
3248;2021-01-01 00:00:00;202101;3;5;3451765664
3249;2021-01-01 00:00:00;202101;3;15;7505598352
3250;2021-01-01 00:00:00;202101;21;8;4999346880
3251;2021-01-01 00:00:00;202101;19;15;0
3252;2021-01-01 00:00:00;202101;21;15;3999364992
3253;2021-01-01 00:00:00;202101;15;21;0
3254;2021-01-01 00:00:00;202101;6;8;0
3255;2021-01-01 00:00:00;202101;21;3;999753408
3256;2021-01-01 00:00:00;202101;10;18;0
3257;2021-01-01 00:00:00;202101;8;24;2552520832
3258;2021-01-01 00:00:00;202101;20;18;7455639040
3259;2021-01-01 00:00:00;202101;21;18;5998540352
3260;2021-01-01 00:00:00;202101;6;15;0
3261;2021-01-01 00:00:00;202101;15;10;1038633152
3262;2021-01-01 00:00:00;202101;11;15;0
3263;2021-01-01 00:00:00;202101;8;13;7261040768
3264;2021-01-01 00:00:00;202101;18;19;33425410
3265;2021-01-01 00:00:00;202101;15;8;21717055904
3266;2021-01-01 00:00:00;202101;10;1;0
3267;2021-01-01 00:00:00;202101;8;6;27397503744
3268;2021-01-01 00:00:00;202101;10;5;0
3269;2021-01-01 00:00:00;202101;15;25;3596531456
3270;2021-01-01 00:00:00;202101;18;17;0
3271;2021-01-01 00:00:00;202101;10;8;0
3272;2021-01-01 00:00:00;202101;19;3;0
3273;2021-01-01 00:00:00;202101;21;6;2399606720
3274;2021-01-01 00:00:00;202101;17;24;0
3275;2021-01-01 00:00:00;202101;3;24;59250530048
3276;2021-01-01 00:00:00;202101;17;3;0
3277;2021-01-01 00:00:00;202101;19;25;0
3278;2021-01-01 00:00:00;202101;6;5;0
3279;2021-01-01 00:00:00;202101;10;15;0
3280;2021-01-01 00:00:00;202101;24;19;0
3281;2021-01-01 00:00:00;202101;24;18;0
3282;2021-01-01 00:00:00;202101;8;18;6580324704
3283;2021-01-01 00:00:00;202101;3;25;5133736448
3284;2021-01-01 00:00:00;202101;17;8;0
3285;2021-01-01 00:00:00;202101;17;21;0
3286;2021-01-01 00:00:00;202101;15;3;149407940
3287;2021-01-01 00:00:00;202101;3;10;54939651928
3288;2021-01-01 00:00:00;202101;24;3;0
3289;2021-01-01 00:00:00;202101;6;13;0
3290;2021-01-01 00:00:00;202101;19;8;0
3291;2021-01-01 00:00:00;202101;15;17;0
3292;2021-01-01 00:00:00;202101;8;10;0
3293;2021-01-01 00:00:00;202101;17;10;0
3294;2021-01-01 00:00:00;202101;18;24;0
3295;2021-01-01 00:00:00;202101;6;10;11674745024
3296;2021-01-01 00:00:00;202101;15;24;0
3297;2021-01-01 00:00:00;202101;11;3;0
